datetime,streamflow_m^3/s
1998-06-23T00:00:00Z,1.7274009
1998-06-24T00:00:00Z,1.9424398
1998-06-25T00:00:00Z,2.6509466
1998-06-26T00:00:00Z,6.758481
1998-06-27T00:00:00Z,5.1204457
1998-06-28T00:00:00Z,2.2252996
1998-06-29T00:00:00Z,1.5132694
1998-06-30T00:00:00Z,1.4407704
1998-07-01T00:00:00Z,1.6155485
1998-07-02T00:00:00Z,1.7674931
1998-07-03T00:00:00Z,1.6822951
1998-07-04T00:00:00Z,1.6974918
1998-07-05T00:00:00Z,2.7050984
1998-07-06T00:00:00Z,2.4435306
1998-07-07T00:00:00Z,1.6714778
1998-07-08T00:00:00Z,1.4273977
1998-07-09T00:00:00Z,1.445041
1998-07-10T00:00:00Z,1.4128066
1998-07-11T00:00:00Z,1.473152
1998-07-12T00:00:00Z,1.4243081
1998-07-13T00:00:00Z,1.354729
1998-07-14T00:00:00Z,1.3307651
1998-07-15T00:00:00Z,1.3326856
1998-07-16T00:00:00Z,1.313398
1998-07-17T00:00:00Z,1.300676
1998-07-18T00:00:00Z,1.2083557
1998-07-19T00:00:00Z,1.1376938
1998-07-20T00:00:00Z,1.1136235
1998-07-21T00:00:00Z,1.107556
1998-07-22T00:00:00Z,1.1028875
1998-07-23T00:00:00Z,1.1231515
1998-07-24T00:00:00Z,1.552259
1998-07-25T00:00:00Z,1.3431952
1998-07-26T00:00:00Z,1.1271949
1998-07-27T00:00:00Z,1.266517
1998-07-28T00:00:00Z,1.1920257
1998-07-29T00:00:00Z,1.1615019
1998-07-30T00:00:00Z,1.2494828
1998-07-31T00:00:00Z,1.6154096
1998-08-01T00:00:00Z,3.3929155
1998-08-02T00:00:00Z,2.3213658
1998-08-03T00:00:00Z,1.1821558
1998-08-04T00:00:00Z,1.0420593
1998-08-05T00:00:00Z,1.0275528
1998-08-06T00:00:00Z,1.0134574
1998-08-07T00:00:00Z,1.0042975
1998-08-08T00:00:00Z,1.0093318
1998-08-09T00:00:00Z,1.0022702
1998-08-10T00:00:00Z,0.9961964
1998-08-11T00:00:00Z,0.99325556
1998-08-12T00:00:00Z,0.97939444
1998-08-13T00:00:00Z,0.9714745
1998-08-14T00:00:00Z,0.9677057
1998-08-15T00:00:00Z,0.96768
1998-08-16T00:00:00Z,1.0383043
1998-08-17T00:00:00Z,0.9969078
1998-08-18T00:00:00Z,0.94363296
1998-08-19T00:00:00Z,0.9445396
1998-08-20T00:00:00Z,0.98042893
1998-08-21T00:00:00Z,1.0775918
1998-08-22T00:00:00Z,1.0414927
1998-08-23T00:00:00Z,0.95240843
1998-08-24T00:00:00Z,0.9185645
1998-08-25T00:00:00Z,0.9080836
1998-08-26T00:00:00Z,0.9043933
1998-08-27T00:00:00Z,0.90555614
1998-08-28T00:00:00Z,0.9360553
1998-08-29T00:00:00Z,0.90974486
1998-08-30T00:00:00Z,0.875381
1998-08-31T00:00:00Z,0.8657005
1998-09-01T00:00:00Z,0.8659464
1998-09-02T00:00:00Z,0.86332995
1998-09-03T00:00:00Z,0.85684544
1998-09-04T00:00:00Z,0.8521389
1998-09-05T00:00:00Z,0.84016097
1998-09-06T00:00:00Z,0.87882847
1998-09-07T00:00:00Z,0.88925105
1998-09-08T00:00:00Z,1.475219
1998-09-09T00:00:00Z,2.038925
1998-09-10T00:00:00Z,2.0017178
1998-09-11T00:00:00Z,4.4277353
1998-09-12T00:00:00Z,3.553781
1998-09-13T00:00:00Z,1.4807701
1998-09-14T00:00:00Z,0.85878056
1998-09-15T00:00:00Z,0.7817511
1998-09-16T00:00:00Z,0.76999027
1998-09-17T00:00:00Z,0.7520067
1998-09-18T00:00:00Z,0.71792245
1998-09-19T00:00:00Z,0.70664006
1998-09-20T00:00:00Z,0.71474683
1998-09-21T00:00:00Z,0.9111279
1998-09-22T00:00:00Z,0.9606087
1998-09-23T00:00:00Z,0.80777764
1998-09-24T00:00:00Z,0.68556887
1998-09-25T00:00:00Z,0.6489732
1998-09-26T00:00:00Z,1.5891291
1998-09-27T00:00:00Z,3.6187274
1998-09-28T00:00:00Z,2.1230757
1998-09-29T00:00:00Z,0.78633803
1998-09-30T00:00:00Z,0.63995725
1998-10-01T00:00:00Z,0.6224012
1998-10-02T00:00:00Z,0.59890556
1998-10-03T00:00:00Z,1.7346611
1998-10-04T00:00:00Z,1.3534782
1998-10-05T00:00:00Z,0.7714545
1998-10-06T00:00:00Z,0.65134805
1998-10-07T00:00:00Z,0.60746217
1998-10-08T00:00:00Z,0.5974169
1998-10-09T00:00:00Z,0.5744972
1998-10-10T00:00:00Z,0.64831346
1998-10-11T00:00:00Z,0.6213165
1998-10-12T00:00:00Z,0.46974453
1998-10-13T00:00:00Z,0.38609305
1998-10-14T00:00:00Z,0.40547034
1998-10-15T00:00:00Z,0.47749287
1998-10-16T00:00:00Z,0.5736472
1998-10-17T00:00:00Z,0.45477915
1998-10-18T00:00:00Z,0.161734
1998-10-19T00:00:00Z,0.03811489
1998-10-20T00:00:00Z,0.020967014
1998-10-21T00:00:00Z,0.009604512
1998-10-22T00:00:00Z,0.00238439
1998-10-23T00:00:00Z,0.000226476
1998-10-24T00:00:00Z,2.15E-05
1998-10-25T00:00:00Z,0.32640514
1998-10-26T00:00:00Z,2.0462015
1998-10-27T00:00:00Z,1.1222908
1998-10-28T00:00:00Z,0.15780593
1998-10-29T00:00:00Z,0.32909608
1998-10-30T00:00:00Z,0.18818691
1998-10-31T00:00:00Z,0.03792422
1998-11-01T00:00:00Z,0.019657373
1998-11-02T00:00:00Z,0.65846485
1998-11-03T00:00:00Z,0.4744743
1998-11-04T00:00:00Z,0.34718028
1998-11-05T00:00:00Z,0.32390782
1998-11-06T00:00:00Z,0.32582575
1998-11-07T00:00:00Z,0.1429371
1998-11-08T00:00:00Z,0.017852765
1998-11-09T00:00:00Z,0.001695709
1998-11-10T00:00:00Z,0.000161063
1998-11-11T00:00:00Z,1.53E-05
1998-11-12T00:00:00Z,1.45E-06
1998-11-13T00:00:00Z,1.38E-07
1998-11-14T00:00:00Z,0.5435737
1998-11-15T00:00:00Z,0.8935065
1998-11-16T00:00:00Z,1.1519935
1998-11-17T00:00:00Z,1.0994316
1998-11-18T00:00:00Z,2.3243103
1998-11-19T00:00:00Z,1.3644153
1998-11-20T00:00:00Z,0.28418583
1998-11-21T00:00:00Z,0.43120402
1998-11-22T00:00:00Z,2.3687634
1998-11-23T00:00:00Z,3.2049248
1998-11-24T00:00:00Z,3.0513728
1998-11-25T00:00:00Z,2.1673594
1998-11-26T00:00:00Z,1.072051
1998-11-27T00:00:00Z,0.6868867
1998-11-28T00:00:00Z,1.5597968
1998-11-29T00:00:00Z,1.1422542
1998-11-30T00:00:00Z,0.44013023
1998-12-01T00:00:00Z,1.7091213
1998-12-02T00:00:00Z,2.17955
1998-12-03T00:00:00Z,1.903332
1998-12-04T00:00:00Z,2.7709174
1998-12-05T00:00:00Z,1.2568797
1998-12-06T00:00:00Z,0.11938217
1998-12-07T00:00:00Z,0.011339274
1998-12-08T00:00:00Z,0.001077038
1998-12-09T00:00:00Z,0.0001023
1998-12-10T00:00:00Z,9.72E-06
1998-12-11T00:00:00Z,9.23E-07
1998-12-12T00:00:00Z,8.77E-08
1998-12-13T00:00:00Z,0.006450257
1998-12-14T00:00:00Z,0.035030004
1998-12-15T00:00:00Z,0.018407974
1998-12-16T00:00:00Z,0.001748444
1998-12-17T00:00:00Z,0.018844917
1998-12-18T00:00:00Z,0.03336247
1998-12-19T00:00:00Z,0.01404252
1998-12-20T00:00:00Z,0.0013338
1998-12-21T00:00:00Z,0.000126688
1998-12-22T00:00:00Z,1.20E-05
1998-12-23T00:00:00Z,1.14E-06
1998-12-24T00:00:00Z,1.09E-07
1998-12-25T00:00:00Z,1.03E-08
1998-12-26T00:00:00Z,9.79E-10
1998-12-27T00:00:00Z,0.006315869
1998-12-28T00:00:00Z,0.003641934
1998-12-29T00:00:00Z,0.67763203
1998-12-30T00:00:00Z,0.9844249
1998-12-31T00:00:00Z,1.0262126
1999-01-01T00:00:00Z,0.7865769
1999-01-02T00:00:00Z,0.25659654
1999-01-03T00:00:00Z,0.024372302
1999-01-04T00:00:00Z,0.002314954
1999-01-05T00:00:00Z,0.000219881
1999-01-06T00:00:00Z,0.16147062
1999-01-07T00:00:00Z,0.36130396
1999-01-08T00:00:00Z,0.1634984
1999-01-09T00:00:00Z,0.015529565
1999-01-10T00:00:00Z,0.12814185
1999-01-11T00:00:00Z,0.6882825
1999-01-12T00:00:00Z,0.8649333
1999-01-13T00:00:00Z,0.7154946
1999-01-14T00:00:00Z,0.7484569
1999-01-15T00:00:00Z,1.0552082
1999-01-16T00:00:00Z,3.881025
1999-01-17T00:00:00Z,3.664194
1999-01-18T00:00:00Z,1.4505671
1999-01-19T00:00:00Z,1.47216
1999-01-20T00:00:00Z,1.4340916
1999-01-21T00:00:00Z,0.8393289
1999-01-22T00:00:00Z,0.27929834
1999-01-23T00:00:00Z,0.040349685
1999-01-24T00:00:00Z,0.124394
1999-01-25T00:00:00Z,0.06988366
1999-01-26T00:00:00Z,0.006637758
1999-01-27T00:00:00Z,0.000630474
1999-01-28T00:00:00Z,5.99E-05
1999-01-29T00:00:00Z,5.69E-06
1999-01-30T00:00:00Z,5.40E-07
1999-01-31T00:00:00Z,5.13E-08
1999-02-01T00:00:00Z,4.87E-09
1999-02-02T00:00:00Z,4.63E-10
1999-02-03T00:00:00Z,4.40E-11
1999-02-04T00:00:00Z,4.18E-12
1999-02-05T00:00:00Z,3.97E-13
1999-02-06T00:00:00Z,3.77E-14
1999-02-07T00:00:00Z,3.58E-15
1999-02-08T00:00:00Z,1.8185638
1999-02-09T00:00:00Z,1.0486426
1999-02-10T00:00:00Z,0.9801319
1999-02-11T00:00:00Z,0.5172019
1999-02-12T00:00:00Z,0.049125377
1999-02-13T00:00:00Z,0.004666074
1999-02-14T00:00:00Z,0.000443198
1999-02-15T00:00:00Z,4.21E-05
1999-02-16T00:00:00Z,4.00E-06
1999-02-17T00:00:00Z,3.80E-07
1999-02-18T00:00:00Z,0.008926779
1999-02-19T00:00:00Z,0.038795106
1999-02-20T00:00:00Z,0.019891245
1999-02-21T00:00:00Z,0.00188933
1999-02-22T00:00:00Z,0.000179454
1999-02-23T00:00:00Z,1.70E-05
1999-02-24T00:00:00Z,0.031889766
1999-02-25T00:00:00Z,0.76179665
1999-02-26T00:00:00Z,0.676741
1999-02-27T00:00:00Z,0.18291922
1999-02-28T00:00:00Z,0.4107083
1999-03-01T00:00:00Z,4.117999
1999-03-02T00:00:00Z,3.5608513
1999-03-03T00:00:00Z,1.8985513
1999-03-04T00:00:00Z,2.271522
1999-03-05T00:00:00Z,1.0058472
1999-03-06T00:00:00Z,0.09553836
1999-03-07T00:00:00Z,0.037404303
1999-03-08T00:00:00Z,0.017197793
1999-03-09T00:00:00Z,0.001633498
1999-03-10T00:00:00Z,0.014776385
1999-03-11T00:00:00Z,0.008445811
1999-03-12T00:00:00Z,0.000802208
1999-03-13T00:00:00Z,7.62E-05
1999-03-14T00:00:00Z,3.0369875
1999-03-15T00:00:00Z,6.3544216
1999-03-16T00:00:00Z,9.729373
1999-03-17T00:00:00Z,7.887478
1999-03-18T00:00:00Z,10.98104
1999-03-19T00:00:00Z,17.10641
1999-03-20T00:00:00Z,17.268755
1999-03-21T00:00:00Z,12.362514
1999-03-22T00:00:00Z,8.607999
1999-03-23T00:00:00Z,6.368046
1999-03-24T00:00:00Z,5.639781
1999-03-25T00:00:00Z,4.6746583
1999-03-26T00:00:00Z,5.0994244
1999-03-27T00:00:00Z,4.8647585
1999-03-28T00:00:00Z,2.802184
1999-03-29T00:00:00Z,2.1007283
1999-03-30T00:00:00Z,2.842509
1999-03-31T00:00:00Z,2.5799873
1999-04-01T00:00:00Z,2.0587518
1999-04-02T00:00:00Z,1.9601547
1999-04-03T00:00:00Z,2.3720157
1999-04-04T00:00:00Z,2.0431583
1999-04-05T00:00:00Z,1.7639846
1999-04-06T00:00:00Z,2.4220452
1999-04-07T00:00:00Z,3.5131621
1999-04-08T00:00:00Z,4.7856727
1999-04-09T00:00:00Z,4.216155
1999-04-10T00:00:00Z,2.648533
1999-04-11T00:00:00Z,2.5920799
1999-04-12T00:00:00Z,4.239735
1999-04-13T00:00:00Z,5.281657
1999-04-14T00:00:00Z,5.227972
1999-04-15T00:00:00Z,4.6625624
1999-04-16T00:00:00Z,4.995901
1999-04-17T00:00:00Z,5.11721
1999-04-18T00:00:00Z,4.660508
1999-04-19T00:00:00Z,3.4890914
1999-04-20T00:00:00Z,4.1912265
1999-04-21T00:00:00Z,4.4447856
1999-04-22T00:00:00Z,3.341481
1999-04-23T00:00:00Z,3.761206
1999-04-24T00:00:00Z,3.9860682
1999-04-25T00:00:00Z,3.3112566
1999-04-26T00:00:00Z,2.8269596
1999-04-27T00:00:00Z,3.6570704
1999-04-28T00:00:00Z,4.0227795
1999-04-29T00:00:00Z,3.1922936
1999-04-30T00:00:00Z,3.5914247
1999-05-01T00:00:00Z,3.809964
1999-05-02T00:00:00Z,3.2669697
1999-05-03T00:00:00Z,4.974299
1999-05-04T00:00:00Z,6.1868453
1999-05-05T00:00:00Z,4.706494
1999-05-06T00:00:00Z,4.357655
1999-05-07T00:00:00Z,4.1710396
1999-05-08T00:00:00Z,3.1287932
1999-05-09T00:00:00Z,2.4646175
1999-05-10T00:00:00Z,2.3888211
1999-05-11T00:00:00Z,2.3366745
1999-05-12T00:00:00Z,2.4078913
1999-05-13T00:00:00Z,3.1263034
1999-05-14T00:00:00Z,2.8395293
1999-05-15T00:00:00Z,3.0418446
1999-05-16T00:00:00Z,3.4704783
1999-05-17T00:00:00Z,3.0696437
1999-05-18T00:00:00Z,2.8559825
1999-05-19T00:00:00Z,2.6922326
1999-05-20T00:00:00Z,2.4229965
1999-05-21T00:00:00Z,2.9772277
1999-05-22T00:00:00Z,2.7894003
1999-05-23T00:00:00Z,2.3068871
1999-05-24T00:00:00Z,2.160513
1999-05-25T00:00:00Z,2.136479
1999-05-26T00:00:00Z,2.1604912
1999-05-27T00:00:00Z,2.1409163
1999-05-28T00:00:00Z,2.1076412
1999-05-29T00:00:00Z,2.114918
1999-05-30T00:00:00Z,2.7439451
1999-05-31T00:00:00Z,2.4640503
1999-06-01T00:00:00Z,2.1023428
1999-06-02T00:00:00Z,2.4348533
1999-06-03T00:00:00Z,4.7052093
1999-06-04T00:00:00Z,5.325398
1999-06-05T00:00:00Z,6.335805
1999-06-06T00:00:00Z,4.020358
1999-06-07T00:00:00Z,2.3866658
1999-06-08T00:00:00Z,2.2311976
1999-06-09T00:00:00Z,2.0879915
1999-06-10T00:00:00Z,1.9850335
1999-06-11T00:00:00Z,1.9527568
1999-06-12T00:00:00Z,1.9383302
1999-06-13T00:00:00Z,1.9139775
1999-06-14T00:00:00Z,1.9726248
1999-06-15T00:00:00Z,1.9308053
1999-06-16T00:00:00Z,1.8790232
1999-06-17T00:00:00Z,1.9080701
1999-06-18T00:00:00Z,1.9056695
1999-06-19T00:00:00Z,1.8536063
1999-06-20T00:00:00Z,1.8253444
1999-06-21T00:00:00Z,1.8110669
1999-06-22T00:00:00Z,2.428715
1999-06-23T00:00:00Z,2.1485023
1999-06-24T00:00:00Z,1.8035334
1999-06-25T00:00:00Z,1.7689432
1999-06-26T00:00:00Z,1.7562338
1999-06-27T00:00:00Z,1.7330753
1999-06-28T00:00:00Z,1.7142957
1999-06-29T00:00:00Z,1.7030777
1999-06-30T00:00:00Z,1.6954055
1999-07-01T00:00:00Z,1.68198
1999-07-02T00:00:00Z,1.6635854
1999-07-03T00:00:00Z,1.6490364
1999-07-04T00:00:00Z,1.6349932
1999-07-05T00:00:00Z,1.6393704
1999-07-06T00:00:00Z,1.6229198
1999-07-07T00:00:00Z,1.5968226
1999-07-08T00:00:00Z,1.5806766
1999-07-09T00:00:00Z,1.5730045
1999-07-10T00:00:00Z,1.5599641
1999-07-11T00:00:00Z,1.5448142
1999-07-12T00:00:00Z,1.5344524
1999-07-13T00:00:00Z,1.5143484
1999-07-14T00:00:00Z,1.4982578
1999-07-15T00:00:00Z,1.4896886
1999-07-16T00:00:00Z,1.4707489
1999-07-17T00:00:00Z,1.4564168
1999-07-18T00:00:00Z,1.4545256
1999-07-19T00:00:00Z,1.4420246
1999-07-20T00:00:00Z,1.4560778
1999-07-21T00:00:00Z,1.4836981
1999-07-22T00:00:00Z,1.4384494
1999-07-23T00:00:00Z,1.3904403
1999-07-24T00:00:00Z,1.3746738
1999-07-25T00:00:00Z,1.4306622
1999-07-26T00:00:00Z,1.3966371
1999-07-27T00:00:00Z,1.3467141
1999-07-28T00:00:00Z,1.327867
1999-07-29T00:00:00Z,1.311602
1999-07-30T00:00:00Z,1.3011603
1999-07-31T00:00:00Z,1.2914579
1999-08-01T00:00:00Z,1.2823685
1999-08-02T00:00:00Z,1.2541546
1999-08-03T00:00:00Z,1.2089976
1999-08-04T00:00:00Z,1.20139
1999-08-05T00:00:00Z,1.356331
1999-08-06T00:00:00Z,1.2737615
1999-08-07T00:00:00Z,1.2657095
1999-08-08T00:00:00Z,1.387322
1999-08-09T00:00:00Z,1.1591865
1999-08-10T00:00:00Z,1.0084062
1999-08-11T00:00:00Z,1.0659121
1999-08-12T00:00:00Z,1.4726871
1999-08-13T00:00:00Z,1.5813042
1999-08-14T00:00:00Z,1.3609021
1999-08-15T00:00:00Z,1.3463197
1999-08-16T00:00:00Z,1.1868485
1999-08-17T00:00:00Z,0.99104285
1999-08-18T00:00:00Z,0.929932
1999-08-19T00:00:00Z,0.9162017
1999-08-20T00:00:00Z,0.92692786
1999-08-21T00:00:00Z,0.9087313
1999-08-22T00:00:00Z,0.8910513
1999-08-23T00:00:00Z,0.8823355
1999-08-24T00:00:00Z,0.93115735
1999-08-25T00:00:00Z,0.93781906
1999-08-26T00:00:00Z,0.8858556
1999-08-27T00:00:00Z,0.85809743
1999-08-28T00:00:00Z,0.847211
1999-08-29T00:00:00Z,0.86532545
1999-08-30T00:00:00Z,0.8505262
1999-08-31T00:00:00Z,1.0746548
1999-09-01T00:00:00Z,0.9646087
1999-09-02T00:00:00Z,0.82677627
1999-09-03T00:00:00Z,0.7965784
1999-09-04T00:00:00Z,0.78175706
1999-09-05T00:00:00Z,0.7642832
1999-09-06T00:00:00Z,0.74399185
1999-09-07T00:00:00Z,0.69842476
1999-09-08T00:00:00Z,0.6737653
1999-09-09T00:00:00Z,0.6592882
1999-09-10T00:00:00Z,0.6511346
1999-09-11T00:00:00Z,0.6829162
1999-09-12T00:00:00Z,0.6665535
1999-09-13T00:00:00Z,0.64830977
1999-09-14T00:00:00Z,0.6428107
1999-09-15T00:00:00Z,0.6278592
1999-09-16T00:00:00Z,0.6225513
1999-09-17T00:00:00Z,0.6205755
1999-09-18T00:00:00Z,0.6315518
1999-09-19T00:00:00Z,0.6315527
1999-09-20T00:00:00Z,0.6213779
1999-09-21T00:00:00Z,0.59457654
1999-09-22T00:00:00Z,0.5922658
1999-09-23T00:00:00Z,0.5938119
1999-09-24T00:00:00Z,0.59295034
1999-09-25T00:00:00Z,0.5617037
1999-09-26T00:00:00Z,0.46836543
1999-09-27T00:00:00Z,0.4082442
1999-09-28T00:00:00Z,0.36521286
1999-09-29T00:00:00Z,0.13609654
1999-09-30T00:00:00Z,0.012926854
1999-10-01T00:00:00Z,0.001227831
1999-10-02T00:00:00Z,0.000116623
1999-10-03T00:00:00Z,1.11E-05
1999-10-04T00:00:00Z,1.05E-06
1999-10-05T00:00:00Z,9.99E-08
1999-10-06T00:00:00Z,9.49E-09
1999-10-07T00:00:00Z,0.76363283
1999-10-08T00:00:00Z,0.44033536
1999-10-09T00:00:00Z,0.041824363
1999-10-10T00:00:00Z,0.003972603
1999-10-11T00:00:00Z,0.00037733
1999-10-12T00:00:00Z,3.58E-05
1999-10-13T00:00:00Z,3.40E-06
1999-10-14T00:00:00Z,3.23E-07
1999-10-15T00:00:00Z,3.07E-08
1999-10-16T00:00:00Z,2.92E-09
1999-10-17T00:00:00Z,2.77E-10
1999-10-18T00:00:00Z,2.63E-11
1999-10-19T00:00:00Z,2.50E-12
1999-10-20T00:00:00Z,2.37E-13
1999-10-21T00:00:00Z,2.26E-14
1999-10-22T00:00:00Z,2.14E-15
1999-10-23T00:00:00Z,2.03E-16
1999-10-24T00:00:00Z,1.93E-17
1999-10-25T00:00:00Z,1.84E-18
1999-10-26T00:00:00Z,1.74E-19
1999-10-27T00:00:00Z,0.15494022
1999-10-28T00:00:00Z,0.27670756
1999-10-29T00:00:00Z,1.2757165
1999-10-30T00:00:00Z,0.6918658
1999-10-31T00:00:00Z,0.07167408
1999-11-01T00:00:00Z,0.006807817
1999-11-02T00:00:00Z,0.000646627
1999-11-03T00:00:00Z,6.14E-05
1999-11-04T00:00:00Z,5.83E-06
1999-11-05T00:00:00Z,0.003493611
1999-11-06T00:00:00Z,0.00550732
1999-11-07T00:00:00Z,0.00220553
1999-11-08T00:00:00Z,0.000209488
1999-11-09T00:00:00Z,0.003221867
1999-11-10T00:00:00Z,0.001848249
1999-11-11T00:00:00Z,0.007161667
1999-11-12T00:00:00Z,0.011031209
1999-11-13T00:00:00Z,0.016638335
1999-11-14T00:00:00Z,0.007468859
1999-11-15T00:00:00Z,0.000709415
1999-11-16T00:00:00Z,0.11685966
1999-11-17T00:00:00Z,0.0673526
1999-11-18T00:00:00Z,0.4851392
1999-11-19T00:00:00Z,0.27666566
1999-11-20T00:00:00Z,0.026278527
1999-11-21T00:00:00Z,0.1375028
1999-11-22T00:00:00Z,0.078086354
1999-11-23T00:00:00Z,0.007416875
1999-11-24T00:00:00Z,0.000704477
1999-11-25T00:00:00Z,0.003559971
1999-11-26T00:00:00Z,0.5655687
1999-11-27T00:00:00Z,0.75258416
1999-11-28T00:00:00Z,0.45056546
1999-11-29T00:00:00Z,0.17952818
1999-11-30T00:00:00Z,0.10814873
1999-12-01T00:00:00Z,0.056046095
1999-12-02T00:00:00Z,0.012193343
1999-12-03T00:00:00Z,0.00115816
1999-12-04T00:00:00Z,0.000110005
1999-12-05T00:00:00Z,1.04E-05
1999-12-06T00:00:00Z,0.064483106
1999-12-07T00:00:00Z,0.39885965
1999-12-08T00:00:00Z,0.26990673
1999-12-09T00:00:00Z,0.053485665
1999-12-10T00:00:00Z,0.005080227
1999-12-11T00:00:00Z,0.000482535
1999-12-12T00:00:00Z,0.05769635
1999-12-13T00:00:00Z,0.10785326
1999-12-14T00:00:00Z,0.062793076
1999-12-15T00:00:00Z,0.013966895
1999-12-16T00:00:00Z,0.001326617
1999-12-17T00:00:00Z,0.36043495
1999-12-18T00:00:00Z,0.69313455
1999-12-19T00:00:00Z,0.43516037
1999-12-20T00:00:00Z,0.1318765
1999-12-21T00:00:00Z,0.28851277
1999-12-22T00:00:00Z,0.27120715
1999-12-23T00:00:00Z,0.2759742
1999-12-24T00:00:00Z,0.33950198
1999-12-25T00:00:00Z,0.33749512
1999-12-26T00:00:00Z,0.38878185
1999-12-27T00:00:00Z,0.31485718
1999-12-28T00:00:00Z,0.3319478
1999-12-29T00:00:00Z,0.44608575
1999-12-30T00:00:00Z,0.44977418
1999-12-31T00:00:00Z,0.4035378
2000-01-01T00:00:00Z,0.32308492
2000-01-02T00:00:00Z,0.11327374
2000-01-03T00:00:00Z,0.010759077
2000-01-04T00:00:00Z,0.001021929
2000-01-05T00:00:00Z,0.22310716
2000-01-06T00:00:00Z,0.12860405
2000-01-07T00:00:00Z,0.012215195
2000-01-08T00:00:00Z,0.064629674
2000-01-09T00:00:00Z,0.03670873
2000-01-10T00:00:00Z,0.035387576
2000-01-11T00:00:00Z,0.07654658
2000-01-12T00:00:00Z,0.40592638
2000-01-13T00:00:00Z,0.21715486
2000-01-14T00:00:00Z,0.020626016
2000-01-15T00:00:00Z,0.03746702
2000-01-16T00:00:00Z,0.33830282
2000-01-17T00:00:00Z,0.21117945
2000-01-18T00:00:00Z,0.032607596
2000-01-19T00:00:00Z,0.009009895
2000-01-20T00:00:00Z,0.26913702
2000-01-21T00:00:00Z,0.7883794
2000-01-22T00:00:00Z,0.38071555
2000-01-23T00:00:00Z,0.036161497
2000-01-24T00:00:00Z,0.003434727
2000-01-25T00:00:00Z,0.019139465
2000-01-26T00:00:00Z,0.010879301
2000-01-27T00:00:00Z,0.001033348
2000-01-28T00:00:00Z,9.82E-05
2000-01-29T00:00:00Z,9.32E-06
2000-01-30T00:00:00Z,8.85E-07
2000-01-31T00:00:00Z,8.41E-08
2000-02-01T00:00:00Z,7.99E-09
2000-02-02T00:00:00Z,0.03311376
2000-02-03T00:00:00Z,0.049733147
2000-02-04T00:00:00Z,0.040578593
2000-02-05T00:00:00Z,0.040488858
2000-02-06T00:00:00Z,0.8037269
2000-02-07T00:00:00Z,1.0789305
2000-02-08T00:00:00Z,1.4078145
2000-02-09T00:00:00Z,1.8068317
2000-02-10T00:00:00Z,2.4416227
2000-02-11T00:00:00Z,3.411829
2000-02-12T00:00:00Z,2.941065
2000-02-13T00:00:00Z,1.6972244
2000-02-14T00:00:00Z,0.82940286
2000-02-15T00:00:00Z,2.984753
2000-02-16T00:00:00Z,2.0980551
2000-02-17T00:00:00Z,1.0153949
2000-02-18T00:00:00Z,0.47462794
2000-02-19T00:00:00Z,0.25806856
2000-02-20T00:00:00Z,0.66828454
2000-02-21T00:00:00Z,1.7661389
2000-02-22T00:00:00Z,2.989769
2000-02-23T00:00:00Z,2.864981
2000-02-24T00:00:00Z,1.962581
2000-02-25T00:00:00Z,0.64017326
2000-02-26T00:00:00Z,0.3733307
2000-02-27T00:00:00Z,1.3417146
2000-02-28T00:00:00Z,3.325507
2000-02-29T00:00:00Z,2.472629
2000-03-01T00:00:00Z,1.8491358
2000-03-02T00:00:00Z,1.5546329
2000-03-03T00:00:00Z,1.9066038
2000-03-04T00:00:00Z,2.1193461
2000-03-05T00:00:00Z,1.8552215
2000-03-06T00:00:00Z,1.8186837
2000-03-07T00:00:00Z,3.3772483
2000-03-08T00:00:00Z,2.0686817
2000-03-09T00:00:00Z,1.6408647
2000-03-10T00:00:00Z,0.9695873
2000-03-11T00:00:00Z,0.6485308
2000-03-12T00:00:00Z,0.69913673
2000-03-13T00:00:00Z,0.87213194
2000-03-14T00:00:00Z,1.2664225
2000-03-15T00:00:00Z,1.7552791
2000-03-16T00:00:00Z,1.2062105
2000-03-17T00:00:00Z,1.2159054
2000-03-18T00:00:00Z,0.7479723
2000-03-19T00:00:00Z,1.052158
2000-03-20T00:00:00Z,2.1591597
2000-03-21T00:00:00Z,1.0564082
2000-03-22T00:00:00Z,0.7712468
2000-03-23T00:00:00Z,1.2508545
2000-03-24T00:00:00Z,1.7836877
2000-03-25T00:00:00Z,1.4060427
2000-03-26T00:00:00Z,1.7647064
2000-03-27T00:00:00Z,1.9848263
2000-03-28T00:00:00Z,1.5164306
2000-03-29T00:00:00Z,1.069018
2000-03-30T00:00:00Z,0.54257375
2000-03-31T00:00:00Z,0.3386336
2000-04-01T00:00:00Z,0.28348053
2000-04-02T00:00:00Z,0.20164748
2000-04-03T00:00:00Z,0.105970904
2000-04-04T00:00:00Z,0.028431946
2000-04-05T00:00:00Z,0.002700551
2000-04-06T00:00:00Z,0.000256506
2000-04-07T00:00:00Z,2.44E-05
2000-04-08T00:00:00Z,2.31E-06
2000-04-09T00:00:00Z,0.0840575
2000-04-10T00:00:00Z,0.6176364
2000-04-11T00:00:00Z,0.3358599
2000-04-12T00:00:00Z,0.033373095
2000-04-13T00:00:00Z,0.003169876
2000-04-14T00:00:00Z,0.60514694
2000-04-15T00:00:00Z,0.50131017
2000-04-16T00:00:00Z,0.38679013
2000-04-17T00:00:00Z,0.27587095
2000-04-18T00:00:00Z,0.107245795
